Datetime,US100,DXY
2026-01-20 14:00:00,25214.732421875,98.572998046875
2026-01-20 16:00:00,25258.1015625,98.41799926757812
2026-01-20 16:00:00,25193.080078125,98.41799926757812
2026-01-20 18:00:00,25104.66015625,98.52999877929688
2026-01-20 18:00:00,25015.54296875,98.52999877929688
2026-01-20 20:00:00,24983.259765625,98.59400177001953
2026-01-20 20:00:00,24989.302734375,98.59400177001953
2026-01-21 14:00:00,25233.908203125,98.50700378417969
2026-01-21 16:00:00,25315.28515625,98.66200256347656
2026-01-21 16:00:00,25069.193359375,98.66200256347656
2026-01-21 18:00:00,25092.806640625,98.71099853515625
2026-01-21 18:00:00,25289.560546875,98.71099853515625
2026-01-21 20:00:00,25342.5625,98.78600311279297
2026-01-21 20:00:00,25323.029296875,98.78600311279297
2026-01-22 14:00:00,25454.53125,98.5739974975586
2026-01-22 16:00:00,25528.484375,98.39199829101562
2026-01-22 16:00:00,25535.013671875,98.39199829101562
2026-01-22 18:00:00,25557.103515625,98.31999969482422
2026-01-22 18:00:00,25565.123046875,98.31999969482422
2026-01-22 20:00:00,25468.208984375,98.3290023803711
2026-01-22 20:00:00,25517.490234375,98.3290023803711
2026-01-23 14:00:00,25617.24609375,98.27799987792969
2026-01-23 16:00:00,25657.892578125,98.0199966430664
2026-01-23 16:00:00,25663.44140625,98.0199966430664
2026-01-23 18:00:00,25620.251953125,97.75299835205078
2026-01-23 18:00:00,25613.171875,97.75299835205078
2026-01-23 20:00:00,25578.0625,97.51399993896484
2026-01-23 20:00:00,25601.705078125,97.51399993896484
2026-01-26 14:00:00,25711.810546875,96.97699737548828
2026-01-26 16:00:00,25770.919921875,96.9540023803711
2026-01-26 16:00:00,25781.740234375,96.9540023803711
2026-01-26 18:00:00,25775.197265625,97.02999877929688
2026-01-26 18:00:00,25769.091796875,97.02999877929688
2026-01-26 20:00:00,25750.146484375,97.02200317382812
2026-01-26 20:00:00,25713.259765625,97.02200317382812
2026-01-27 14:00:00,25916.896484375,96.47000122070312
2026-01-27 16:00:00,25958.08203125,96.22799682617188
2026-01-27 16:00:00,25953.16796875,96.22799682617188
2026-01-27 18:00:00,25946.88671875,96.21399688720703
2026-01-27 18:00:00,25961.056640625,96.21399688720703
2026-01-27 20:00:00,25965.939453125,95.84200286865234
2026-01-27 20:00:00,25940.65234375,95.84200286865234
2026-01-28 14:00:00,26092.9140625,96.27100372314453
2026-01-28 16:00:00,26053.88671875,96.47799682617188
2026-01-28 16:00:00,25998.921875,96.47799682617188
2026-01-28 18:00:00,26032.3125,96.6050033569336
2026-01-28 18:00:00,25992.6328125,96.6050033569336
2026-01-28 20:00:00,26044.962890625,96.39399719238281
2026-01-28 20:00:00,26018.7421875,96.39399719238281
2026-01-29 14:00:00,25615.80859375,96.17500305175781
2026-01-29 16:00:00,25569.328125,96.33499908447266
2026-01-29 16:00:00,25718.427734375,96.33499908447266
2026-01-29 18:00:00,25727.951171875,96.23999786376953
2026-01-29 18:00:00,25759.1640625,96.23999786376953
2026-01-29 20:00:00,25730.134765625,96.2020034790039
2026-01-29 20:00:00,25878.1875,96.2020034790039
2026-01-30 14:00:00,25681.283203125,96.7020034790039
2026-02-02 18:00:00,25809.794921875,97.69999694824219
2026-02-02 20:00:00,25750.453125,97.59700012207031
2026-02-02 20:00:00,25737.904296875,97.59700012207031
2026-02-03 14:00:00,25437.65234375,97.58799743652344
2026-02-03 16:00:00,25390.88671875,97.38400268554688
2026-02-03 16:00:00,25310.4375,97.38400268554688
2026-02-03 18:00:00,25225.244140625,97.4520034790039
2026-02-03 18:00:00,25187.091796875,97.4520034790039
2026-02-03 20:00:00,25226.330078125,97.37100219726562
2026-02-03 20:00:00,25343.71875,97.37100219726562
2026-02-04 14:00:00,25142.609375,97.50900268554688
2026-02-04 16:00:00,25027.171875,97.62899780273438
2026-02-04 16:00:00,24784.033203125,97.62899780273438
2026-02-04 18:00:00,24842.8828125,97.66899871826172
2026-02-04 18:00:00,24857.4375,97.66899871826172
2026-02-04 20:00:00,24957.96875,97.66400146484375
2026-02-04 20:00:00,24891.271484375,97.66400146484375
2026-02-05 14:00:00,24482.5390625,97.79299926757812
2026-02-05 16:00:00,24674.572265625,97.7699966430664
2026-02-05 16:00:00,24741.6484375,97.7699966430664
2026-02-05 18:00:00,24634.541015625,97.81999969482422
2026-02-05 18:00:00,24665.84765625,97.81999969482422
2026-02-05 20:00:00,24534.88671875,97.93099975585938
2026-02-05 20:00:00,24556.0859375,97.93099975585938
2026-02-06 14:00:00,24810.615234375,97.59300231933594
2026-02-06 16:00:00,24913.70703125,97.66999816894531
2026-02-06 16:00:00,24979.9921875,97.66999816894531
2026-02-06 18:00:00,25000.94140625,97.62799835205078
2026-02-06 18:00:00,25016.693359375,97.62799835205078
2026-02-06 20:00:00,25019.73046875,97.61199951171875
2026-02-06 20:00:00,25072.828125,97.61199951171875
2026-02-09 14:00:00,25098.55078125,96.89199829101562
2026-02-09 16:00:00,25267.681640625,97.00700378417969
2026-02-09 16:00:00,25294.25390625,97.00700378417969
2026-02-09 18:00:00,25255.412109375,96.86399841308594
2026-02-09 18:00:00,25329.89453125,96.86399841308594
2026-02-09 20:00:00,25275.94140625,96.86100006103516
2026-02-09 20:00:00,25262.845703125,96.86100006103516
2026-02-10 14:00:00,25318.8515625,96.7020034790039
2026-02-10 16:00:00,25265.88671875,96.80599975585938
2026-02-10 16:00:00,25281.904296875,96.80599975585938
2026-02-10 18:00:00,25208.8984375,96.88600158691406
2026-02-10 18:00:00,25214.203125,96.88600158691406
2026-02-10 20:00:00,25169.548828125,96.85800170898438
2026-02-10 20:00:00,25121.166015625,96.85800170898438
2026-02-11 14:00:00,25003.337890625,96.9739990234375
2026-02-11 16:00:00,25117.771484375,96.80699920654297
2026-02-11 16:00:00,25203.576171875,96.80699920654297
2026-02-11 18:00:00,25193.677734375,96.78299713134766
2026-02-11 18:00:00,25265.197265625,96.78299713134766
2026-02-11 20:00:00,25202.232421875,96.92500305175781
2026-02-11 20:00:00,25194.892578125,96.92500305175781
2026-02-12 14:00:00,25154.5546875,96.80400085449219
2026-02-12 16:00:00,24737.904296875,96.9010009765625
2026-02-12 16:00:00,24795.4375,96.9010009765625
2026-02-12 18:00:00,24763.328125,96.97599792480469
2026-02-12 18:00:00,24792.08984375,96.97599792480469
2026-02-12 20:00:00,24724.681640625,96.91300201416016
2026-02-12 20:00:00,24693.134765625,96.91300201416016
2026-02-13 14:00:00,24782.876953125,96.99299621582031
2026-02-13 16:00:00,24770.0,96.91400146484375
2026-02-13 16:00:00,24878.474609375,96.91400146484375
2026-02-13 18:00:00,24877.185546875,96.86499786376953
2026-02-13 18:00:00,24850.142578125,96.86499786376953
2026-02-13 20:00:00,24694.94140625,96.86000061035156
2026-02-13 20:00:00,24737.861328125,96.86000061035156
2026-02-17 14:00:00,24462.111328125,97.37899780273438
2026-02-17 16:00:00,24660.236328125,97.31500244140625
2026-02-17 16:00:00,24680.41015625,97.31500244140625
2026-02-17 18:00:00,24698.896484375,97.16600036621094
2026-02-17 18:00:00,24766.748046875,97.16600036621094
2026-02-17 20:00:00,24706.0234375,97.14199829101562
2026-02-17 20:00:00,24709.6484375,97.14199829101562
2026-02-18 14:00:00,24989.083984375,97.46499633789062
2026-02-18 16:00:00,25024.87109375,97.51300048828125
2026-02-18 16:00:00,25022.552734375,97.51300048828125
2026-02-18 18:00:00,24994.68359375,97.66699981689453
2026-02-18 18:00:00,24925.078125,97.66699981689453
2026-02-18 20:00:00,24812.703125,97.73200225830078
2026-02-18 20:00:00,24891.728515625,97.73200225830078
2026-02-19 14:00:00,24797.828125,98.00199890136719
2026-02-19 16:00:00,24813.849609375,97.9280014038086
2026-02-19 16:00:00,24796.04296875,97.9280014038086
2026-02-19 18:00:00,24724.169921875,97.86599731445312
2026-02-19 18:00:00,24741.30078125,97.86599731445312
2026-02-19 20:00:00,24723.169921875,97.88200378417969
2026-02-19 20:00:00,24795.70703125,97.88200378417969
2026-02-20 14:00:00,24912.142578125,97.90699768066406
2026-02-20 16:00:00,24924.955078125,97.77999877929688
2026-02-20 16:00:00,24865.96875,97.77999877929688
2026-02-20 18:00:00,24909.330078125,97.74199676513672
2026-02-20 18:00:00,24991.55859375,97.74199676513672
2026-02-20 20:00:00,24961.41796875,97.75800323486328
2026-02-20 20:00:00,25012.408203125,97.75800323486328
2026-02-23 14:00:00,24815.45703125,97.58000183105469
2026-02-23 16:00:00,24719.47265625,97.58599853515625
2026-02-23 16:00:00,24689.763671875,97.58599853515625
2026-02-23 18:00:00,24753.203125,97.64299774169922
2026-02-23 18:00:00,24659.853515625,97.64299774169922
2026-02-23 20:00:00,24654.27734375,97.7249984741211
2026-02-23 20:00:00,24714.083984375,97.7249984741211
2026-02-24 14:00:00,24956.931640625,97.91200256347656
2026-02-24 16:00:00,24959.255859375,97.76200103759766
2026-02-24 16:00:00,25004.025390625,97.76200103759766
2026-02-24 18:00:00,24963.9921875,97.84100341796875
2026-02-24 18:00:00,24949.2265625,97.84100341796875
2026-02-24 20:00:00,24945.390625,97.8759994506836
2026-02-24 20:00:00,24976.3046875,97.8759994506836
2026-02-25 14:00:00,25283.974609375,97.86900329589844
2026-02-25 16:00:00,25250.822265625,97.7040023803711
2026-02-25 16:00:00,25269.994140625,97.7040023803711
2026-02-25 18:00:00,25287.931640625,97.7030029296875
2026-02-25 18:00:00,25320.224609375,97.7030029296875
2026-02-25 20:00:00,25318.271484375,97.69599914550781
2026-02-25 20:00:00,25331.44921875,97.69599914550781
2026-02-26 14:00:00,24892.962890625,97.64199829101562
2026-02-26 16:00:00,25015.9765625,97.80500030517578
2026-02-26 16:00:00,24923.556640625,97.80500030517578
2026-02-26 18:00:00,24875.955078125,97.90699768066406
2026-02-26 18:00:00,25001.58984375,97.90699768066406
2026-02-26 20:00:00,24981.26953125,97.76300048828125
2026-02-26 20:00:00,25035.546875,97.76300048828125
2026-02-27 14:00:00,24927.60546875,97.78900146484375
2026-02-27 16:00:00,24926.890625,97.62300109863281
2026-02-27 16:00:00,24910.021484375,97.62300109863281
2026-02-27 18:00:00,24868.51171875,97.61699676513672
2026-02-27 18:00:00,24864.26171875,97.61699676513672
2026-02-27 20:00:00,24936.5234375,97.6510009765625
2026-02-27 20:00:00,24966.830078125,97.6510009765625
2026-03-02 14:00:00,24833.296875,98.40499877929688
2026-03-02 16:00:00,24831.158203125,98.59700012207031
2026-03-02 16:00:00,25007.642578125,98.59700012207031
2026-03-02 18:00:00,24995.7734375,98.53299713134766
2026-03-02 18:00:00,25037.66015625,98.53299713134766
2026-03-02 20:00:00,24929.119140625,98.5510025024414
2026-03-02 20:00:00,24989.4375,98.5510025024414
2026-03-03 14:00:00,24318.509765625,99.4209976196289
2026-03-03 16:00:00,24583.333984375,99.13700103759766
2026-03-03 16:00:00,24670.55859375,99.13700103759766
2026-03-03 18:00:00,24711.83984375,99.04000091552734
2026-03-03 18:00:00,24719.89453125,99.04000091552734
2026-03-03 20:00:00,24742.2578125,99.01599884033203
2026-03-03 20:00:00,24725.224609375,99.01599884033203
2026-03-04 14:00:00,25090.03125,98.9280014038086
2026-03-04 16:00:00,25064.966796875,98.80000305175781
2026-03-04 16:00:00,25096.984375,98.80000305175781
2026-03-04 18:00:00,25134.52734375,98.90699768066406
2026-03-04 18:00:00,25158.78125,98.90699768066406
2026-03-04 20:00:00,25117.025390625,98.7760009765625
2026-03-04 20:00:00,25089.771484375,98.7760009765625
2026-03-05 14:00:00,24968.8515625,99.05500030517578
2026-03-05 16:00:00,24936.60546875,99.2300033569336
2026-03-05 16:00:00,24917.078125,99.2300033569336
2026-03-05 18:00:00,24762.265625,99.2249984741211
2026-03-05 18:00:00,24808.46875,99.2249984741211
2026-03-05 20:00:00,24921.22265625,99.06600189208984
2026-03-05 20:00:00,25021.14453125,99.06600189208984
2026-03-06 14:00:00,24788.8359375,99.23200225830078
2026-03-06 16:00:00,24812.2734375,98.94999694824219
2026-03-06 16:00:00,24786.943359375,98.94999694824219
2026-03-06 18:00:00,24802.513671875,98.99800109863281
2026-03-06 18:00:00,24787.6015625,98.99800109863281
2026-03-06 20:00:00,24623.638671875,98.96199798583984
2026-03-06 20:00:00,24641.77734375,98.96199798583984
2026-03-09 14:00:00,24373.66015625,99.20600128173828
2026-03-09 14:00:00,24617.318359375,99.20600128173828
2026-03-09 16:00:00,24660.759765625,99.06999969482422
2026-03-09 16:00:00,24584.134765625,99.06999969482422
2026-03-09 18:00:00,24620.70703125,99.17500305175781
2026-03-09 18:00:00,24925.291015625,99.17500305175781
2026-03-09 20:00:00,24967.349609375,98.72899627685547
2026-03-10 14:00:00,24977.408203125,98.60399627685547
2026-03-10 14:00:00,25112.591796875,98.60399627685547
2026-03-10 16:00:00,25105.619140625,98.60700225830078
2026-03-10 16:00:00,25184.58203125,98.60700225830078
2026-03-10 18:00:00,25039.083984375,98.82599639892578
2026-03-10 18:00:00,24962.744140625,98.82599639892578
2026-03-10 20:00:00,24958.8515625,98.93299865722656
2026-03-11 14:00:00,25001.185546875,99.13099670410156
2026-03-11 14:00:00,24929.005859375,99.13099670410156
2026-03-11 16:00:00,24928.119140625,99.2239990234375
2026-03-11 16:00:00,24982.751953125,99.2239990234375
2026-03-11 18:00:00,24924.107421875,99.23100280761719
2026-03-11 18:00:00,24913.056640625,99.23100280761719
2026-03-11 20:00:00,24962.685546875,99.26599884033203
2026-03-12 14:00:00,24604.37109375,99.62999725341797
2026-03-12 14:00:00,24601.13671875,99.62999725341797
2026-03-12 16:00:00,24620.08203125,99.65499877929688
2026-03-12 16:00:00,24630.2109375,99.65499877929688
2026-03-12 18:00:00,24614.078125,99.73899841308594
2026-03-12 18:00:00,24592.791015625,99.73899841308594
2026-03-12 20:00:00,24532.05859375,99.74800109863281
2026-03-13 14:00:00,24664.89453125,100.1760025024414
2026-03-13 14:00:00,24452.271484375,100.1760025024414
2026-03-13 16:00:00,24430.5546875,100.3219985961914
2026-03-13 16:00:00,24435.40625,100.3219985961914
2026-03-13 18:00:00,24395.013671875,100.36199951171875
2026-03-13 18:00:00,24359.09375,100.36199951171875
2026-03-13 20:00:00,24379.767578125,100.49500274658203
2026-03-16 14:00:00,24704.890625,99.91699981689453
2026-03-16 14:00:00,24700.302734375,99.91699981689453
2026-03-16 16:00:00,24616.51171875,99.9020004272461
2026-03-16 16:00:00,24681.462890625,99.9020004272461
2026-03-16 18:00:00,24701.330078125,99.71199798583984
2026-03-16 18:00:00,24664.322265625,99.71199798583984
2026-03-16 20:00:00,24655.982421875,99.80999755859375
2026-03-17 14:00:00,24830.21875,99.60099792480469
2026-03-17 14:00:00,24782.990234375,99.60099792480469
2026-03-17 16:00:00,24781.8125,99.63400268554688
2026-03-17 16:00:00,24787.279296875,99.63400268554688
2026-03-17 18:00:00,24773.07421875,99.57499694824219
2026-03-17 18:00:00,24776.939453125,99.57499694824219
2026-03-17 20:00:00,24783.9375,99.55599975585938
2026-03-18 14:00:00,24606.416015625,99.78700256347656
2026-03-18 14:00:00,24664.173828125,99.78700256347656
2026-03-18 16:00:00,24662.517578125,99.81400299072266
2026-03-18 16:00:00,24604.892578125,99.81400299072266
2026-03-18 18:00:00,24627.751953125,100.08599853515625
2026-03-18 18:00:00,24496.021484375,100.08599853515625
2026-03-18 20:00:00,24422.98828125,100.29299926757812
2026-03-19 14:00:00,24208.263671875,99.69999694824219
2026-03-19 14:00:00,24247.978515625,99.69999694824219
2026-03-19 16:00:00,24255.19140625,99.56900024414062
2026-03-19 16:00:00,24231.994140625,99.56900024414062
2026-03-19 18:00:00,24254.154296875,99.23200225830078
2026-03-19 18:00:00,24372.482421875,99.23200225830078
2026-03-19 20:00:00,24352.7265625,99.19300079345703
2026-03-20 14:00:00,24062.765625,99.72699737548828
2026-03-20 14:00:00,24055.330078125,99.72699737548828
2026-03-20 16:00:00,24094.689453125,99.5780029296875
2026-03-20 16:00:00,24021.93359375,99.5780029296875
2026-03-20 18:00:00,23931.916015625,99.64700317382812
2026-03-20 18:00:00,23841.515625,99.64700317382812
2026-03-20 20:00:00,23899.818359375,99.50299835205078
2026-03-23 14:00:00,24417.310546875,99.06999969482422
2026-03-23 14:00:00,24390.298828125,99.06999969482422
2026-03-23 16:00:00,24099.546875,99.2979965209961
2026-03-23 16:00:00,24144.8359375,99.2979965209961
2026-03-23 18:00:00,24230.53125,98.94999694824219
2026-03-23 18:00:00,24258.685546875,98.94999694824219
2026-03-23 20:00:00,24189.81640625,99.13700103759766
2026-03-24 14:00:00,23997.455078125,99.34500122070312
2026-03-24 14:00:00,24127.638671875,99.34500122070312
2026-03-24 16:00:00,24116.892578125,99.42400360107422
2026-03-24 16:00:00,23989.36328125,99.42400360107422
2026-03-24 18:00:00,24046.240234375,99.43399810791016
2026-03-24 18:00:00,24055.765625,99.43399810791016
2026-03-24 20:00:00,24004.56640625,99.22599792480469
2026-03-25 14:00:00,24259.544921875,99.41899871826172
2026-03-25 14:00:00,24214.337890625,99.41899871826172
2026-03-25 16:00:00,24198.53515625,99.55899810791016
2026-03-25 16:00:00,24220.248046875,99.55899810791016
2026-03-25 18:00:00,24203.435546875,99.5989990234375
2026-03-25 18:00:00,24146.904296875,99.5989990234375
2026-03-25 20:00:00,24163.140625,99.63899993896484
2026-03-26 14:00:00,23968.830078125,99.75
2026-03-26 14:00:00,23881.13671875,99.75
2026-03-26 16:00:00,23804.607421875,99.86599731445312
2026-03-26 16:00:00,23753.310546875,99.86599731445312
2026-03-26 18:00:00,23648.388671875,99.9000015258789
2026-03-26 18:00:00,23643.052734375,99.9000015258789
2026-03-26 20:00:00,23599.400390625,99.94100189208984
2026-03-27 14:00:00,23291.3671875,99.96499633789062
2026-03-27 14:00:00,23363.5,99.96499633789062
2026-03-27 16:00:00,23291.09375,100.08899688720703
2026-03-27 16:00:00,23195.365234375,100.08899688720703
2026-03-27 18:00:00,23177.892578125,100.1510009765625
2026-03-27 18:00:00,23147.771484375,100.1510009765625
2026-03-27 20:00:00,23136.48828125,100.18399810791016
2026-03-30 14:00:00,23141.611328125,100.46199798583984
2026-03-30 14:00:00,23146.06640625,100.46199798583984
2026-03-30 16:00:00,23091.6328125,100.49299621582031
2026-03-30 16:00:00,23011.72265625,100.49299621582031
2026-03-30 18:00:00,22971.03515625,100.50900268554688
2026-03-30 18:00:00,22853.5390625,100.50900268554688
2026-03-30 20:00:00,22951.6953125,100.51000213623047
2026-03-31 14:00:00,23382.6171875,100.18099975585938
2026-03-31 14:00:00,23312.390625,100.18099975585938
2026-03-31 16:00:00,23368.87109375,100.00399780273438
2026-03-31 16:00:00,23618.97265625,100.00399780273438
2026-03-31 18:00:00,23644.380859375,99.96099853515625
2026-03-31 18:00:00,23699.90234375,99.96099853515625
2026-03-31 20:00:00,23741.6796875,99.88500213623047
2026-04-01 14:00:00,24003.34765625,99.33499908447266
2026-04-01 14:00:00,24066.029296875,99.33499908447266
2026-04-01 16:00:00,24118.951171875,99.34200286865234
2026-04-01 16:00:00,24146.453125,99.34200286865234
2026-04-01 18:00:00,23967.251953125,99.6510009765625
2026-04-01 18:00:00,24051.935546875,99.6510009765625
2026-04-01 20:00:00,24020.990234375,99.56400299072266
2026-04-02 14:00:00,23771.404296875,99.91699981689453
2026-04-02 14:00:00,24003.228515625,99.91699981689453
2026-04-02 16:00:00,23911.66796875,99.98400115966797
2026-04-02 16:00:00,23987.533203125,99.98400115966797
2026-04-02 18:00:00,23932.119140625,100.02799987792969
2026-04-02 18:00:00,23971.87890625,100.02799987792969
2026-04-02 20:00:00,24044.603515625,100.01599884033203
2026-04-06 14:00:00,24194.10546875,99.97599792480469
2026-04-06 14:00:00,24116.04296875,99.97599792480469
2026-04-06 16:00:00,24144.326171875,99.97799682617188
2026-04-06 16:00:00,24136.423828125,99.97799682617188
2026-04-06 18:00:00,24170.330078125,99.98100280761719
2026-04-06 18:00:00,24166.552734375,99.98100280761719
2026-04-06 20:00:00,24189.2109375,99.99800109863281
2026-04-07 14:00:00,23940.986328125,99.9020004272461
2026-04-07 14:00:00,23899.615234375,99.9020004272461
2026-04-07 16:00:00,24026.1484375,99.88500213623047
2026-04-07 16:00:00,24017.990234375,99.88500213623047
2026-04-07 18:00:00,24025.919921875,99.85800170898438
2026-04-07 18:00:00,24051.033203125,99.85800170898438
2026-04-07 20:00:00,24207.07421875,99.66500091552734
2026-04-08 14:00:00,24876.31640625,98.77100372314453
2026-04-08 14:00:00,24836.49609375,98.77100372314453
2026-04-08 16:00:00,24920.587890625,98.88099670410156
2026-04-08 16:00:00,24905.408203125,98.88099670410156
2026-04-08 18:00:00,24878.73046875,99.13300323486328
2026-04-08 18:00:00,24786.15625,99.13300323486328
2026-04-08 20:00:00,24905.048828125,99.03800201416016
2026-04-09 14:00:00,24800.673828125,98.94599914550781
2026-04-09 14:00:00,24887.625,98.94599914550781
2026-04-09 16:00:00,25043.88671875,98.71499633789062
2026-04-09 16:00:00,25049.419921875,98.71499633789062
2026-04-09 18:00:00,24991.75390625,98.81900024414062
2026-04-09 18:00:00,25049.986328125,98.81900024414062
2026-04-09 20:00:00,25077.83984375,98.80799865722656
2026-04-10 14:00:00,25176.673828125,98.65299987792969
2026-04-10 14:00:00,25182.044921875,98.65299987792969
2026-04-10 16:00:00,25111.091796875,98.72000122070312
2026-04-10 16:00:00,25070.6484375,98.72000122070312
2026-04-10 18:00:00,25101.21484375,98.6500015258789
2026-04-10 18:00:00,25129.462890625,98.6500015258789
2026-04-10 20:00:00,25121.208984375,98.69999694824219
2026-04-13 14:00:00,25130.53515625,98.74299621582031
2026-04-13 14:00:00,25150.8515625,98.74299621582031
2026-04-13 16:00:00,25222.958984375,98.60199737548828
2026-04-13 16:00:00,25264.71484375,98.60199737548828
2026-04-13 18:00:00,25236.61328125,98.36599731445312
2026-04-13 18:00:00,25295.140625,98.36599731445312
2026-04-13 20:00:00,25381.818359375,98.41500091552734
2026-04-14 14:00:00,25644.0078125,97.98999786376953
2026-04-14 14:00:00,25671.853515625,97.98999786376953
2026-04-14 16:00:00,25763.771484375,98.10800170898438
2026-04-14 16:00:00,25779.083984375,98.10800170898438
2026-04-14 18:00:00,25743.166015625,98.1240005493164
2026-04-14 18:00:00,25823.13671875,98.1240005493164
2026-04-14 20:00:00,25837.88671875,98.0999984741211
2026-04-15 14:00:00,25967.841796875,98.09200286865234
2026-04-15 14:00:00,26029.09765625,98.09200286865234
2026-04-15 16:00:00,26049.423828125,98.04900360107422
2026-04-15 16:00:00,26023.794921875,98.04900360107422
2026-04-15 18:00:00,26082.482421875,98.05500030517578
2026-04-15 18:00:00,26170.587890625,98.05500030517578
2026-04-15 20:00:00,26198.59765625,98.08200073242188
2026-04-16 14:00:00,26194.71484375,98.26899719238281
2026-04-16 14:00:00,26305.974609375,98.26899719238281
2026-04-16 16:00:00,26355.4453125,98.24400329589844
2026-04-16 16:00:00,26315.74609375,98.24400329589844
2026-04-16 18:00:00,26207.923828125,98.21499633789062
2026-04-16 18:00:00,26281.83984375,98.21499633789062
2026-04-16 20:00:00,26324.201171875,98.2030029296875
2026-04-17 14:00:00,26580.89453125,97.8239974975586
2026-04-17 14:00:00,26681.62109375,97.8239974975586
2026-04-17 16:00:00,26693.166015625,97.93800354003906
2026-04-17 16:00:00,26615.95703125,97.93800354003906
2026-04-17 18:00:00,26623.951171875,98.0979995727539
2026-04-17 18:00:00,26618.767578125,98.0979995727539
2026-04-17 20:00:00,26668.970703125,98.22200012207031
2026-04-20 14:00:00,26568.552734375,98.14900207519531
