datetime,open,high,low,close
2026-04-22 10:30:00,4741.85115,4747.37916,4741.85115,4743.25574
2026-04-22 10:45:00,4743.46746,4746.21075,4739.41691,4740.45005
2026-04-22 11:00:00,4740.31821,4744.95169,4736.79283,4738.52085
2026-04-22 11:15:00,4738.30481,4748.19657,4738.30481,4745.33328
2026-04-22 11:30:00,4745.3739,4753.92176,4745.18364,4749.91611
2026-04-22 11:45:00,4750.00843,4754.79359,4747.99896,4752.57991
2026-04-22 12:00:00,4752.4199,4755.77159,4750.68286,4755.18257
2026-04-22 12:15:00,4755.265,4758.87715,4753.93639,4755.88438
2026-04-22 12:30:00,4755.76884,4758.27742,4752.08402,4752.75802
2026-04-22 12:45:00,4752.69759,4756.47097,4751.68894,4755.48852
2026-04-22 13:00:00,4755.3727,4760.16391,4753.34228,4757.72423
2026-04-22 13:15:00,4757.54867,4764.25138,4757.5397,4762.79532
2026-04-22 13:30:00,4762.7094,4765.38668,4757.88207,4759.10075
2026-04-22 13:45:00,4759.14566,4760.598,4757.02048,4759.16626
2026-04-22 14:00:00,4759.10256,4759.21373,4757.80316,4757.80316
2026-04-22 14:15:00,4757.73768,4757.88222,4755.31348,4755.78785
2026-04-22 14:30:00,4755.70776,4756.86914,4752.76322,4756.36381
2026-04-22 14:45:00,4756.24581,4759.56269,4752.60538,4754.73731
2026-04-22 15:00:00,4754.77892,4757.57683,4752.67846,4756.90518
2026-04-22 15:15:00,4756.90621,4771.44226,4755.77095,4765.62792
2026-04-22 15:30:00,4765.68601,4769.85644,4764.43792,4768.37192
2026-04-22 15:45:00,4768.4888,4770.89622,4763.64366,4768.38777
2026-04-22 16:00:00,4767.95981,4768.39113,4759.85866,4762.72213
2026-04-22 16:15:00,4762.75621,4765.6019,4760.71724,4765.6019
2026-04-22 16:30:00,4765.80513,4768.81585,4764.4613,4764.6791
2026-04-22 16:45:00,4764.64056,4767.79769,4764.13948,4767.39445
2026-04-22 17:00:00,4767.22744,4771.29541,4765.62123,4766.59861
2026-04-22 17:15:00,4766.76788,4767.45002,4763.12833,4766.52329
2026-04-22 17:30:00,4766.4322,4766.52311,4762.75108,4763.60141
2026-04-22 17:45:00,4763.5496,4764.10435,4759.93692,4761.23059
2026-04-22 18:00:00,4761.14555,4762.07342,4758.90057,4759.10229
2026-04-22 18:15:00,4758.94979,4759.59932,4754.07982,4754.87088
2026-04-22 18:30:00,4754.82834,4756.32162,4751.8072,4755.46954
2026-04-22 18:45:00,4755.32769,4758.17331,4754.54107,4757.6746
2026-04-22 19:00:00,4757.69478,4761.38201,4757.64184,4760.07756
2026-04-22 19:15:00,4759.90398,4762.009,4757.74257,4757.74257
2026-04-22 19:30:00,4757.63943,4762.86485,4755.17444,4759.00035
2026-04-22 19:45:00,4758.98573,4759.01024,4753.06396,4755.7954
2026-04-22 20:00:00,4755.72421,4757.05825,4746.15955,4748.99814
2026-04-22 20:15:00,4748.97213,4756.75421,4748.78906,4754.4334
2026-04-22 20:30:00,4754.37151,4759.20317,4753.95109,4756.03338
2026-04-22 20:45:00,4755.98842,4759.91196,4755.79017,4759.4517
2026-04-22 21:00:00,4759.5071,4759.91834,4757.05599,4758.1728
2026-04-22 21:15:00,4758.19716,4760.55371,4755.99221,4757.0699
2026-04-22 21:30:00,4756.81552,4759.80945,4749.17385,4749.62176
2026-04-22 21:45:00,4749.5233,4754.21843,4748.86324,4750.5971
2026-04-22 22:00:00,4750.79278,4756.54319,4750.30045,4751.84493
2026-04-22 22:15:00,4751.90104,4756.43461,4748.06714,4756.39104
2026-04-22 22:30:00,4756.53769,4756.53769,4747.32256,4747.42498
2026-04-22 22:45:00,4747.39386,4747.68106,4741.40609,4744.31869
2026-04-22 23:00:00,4744.40381,4746.18734,4740.57721,4742.55565
2026-04-22 23:15:00,4742.54457,4749.43342,4735.87503,4749.43342
2026-04-22 23:30:00,4749.4403,4755.17975,4743.18279,4755.17975
2026-04-22 23:45:00,4755.00413,4759.21316,4752.33767,4752.65082
2026-04-23 00:00:00,4752.41305,4755.60122,4741.64332,4744.39371
2026-04-23 00:15:00,4744.26338,4752.20408,4742.39898,4744.09308
2026-04-23 00:30:00,4743.93094,4744.07358,4730.32719,4733.9621
2026-04-23 00:45:00,4733.93702,4739.1404,4732.54034,4736.10528
2026-04-23 01:00:00,4735.96579,4739.76823,4735.01703,4738.18273
2026-04-23 01:15:00,4738.16269,4738.24496,4731.02156,4734.07351
2026-04-23 01:30:00,4734.02351,4734.5244,4725.03518,4727.62771
2026-04-23 01:45:00,4727.48754,4731.68174,4726.17374,4728.61112
2026-04-23 02:00:00,4728.71351,4734.71761,4725.89064,4731.43514
2026-04-23 02:15:00,4731.64699,4731.64699,4724.85646,4727.20063
2026-04-23 02:30:00,4726.87524,4732.45173,4725.54767,4729.75714
2026-04-23 02:45:00,4730.10471,4730.25843,4725.85538,4728.42991
2026-04-23 03:00:00,4728.50425,4740.5048,4728.34417,4735.56963
2026-04-23 03:15:00,4735.33571,4737.67346,4733.52129,4734.34164
2026-04-23 03:30:00,4734.07681,4738.02031,4734.07681,4736.21194
2026-04-23 03:45:00,4736.2239,4738.0371,4734.62994,4737.70534
2026-04-23 04:00:00,4737.58269,4738.41113,4736.27461,4736.28523
2026-04-23 04:15:00,4736.24251,4736.3481,4730.0672,4730.64799
2026-04-23 04:30:00,4730.57618,4739.43066,4730.34407,4737.96726
2026-04-23 04:45:00,4737.66145,4749.13282,4737.66145,4741.92081
2026-04-23 05:00:00,4741.85235,4742.49631,4736.72589,4738.03199
2026-04-23 05:15:00,4737.9215,4745.12544,4737.9215,4744.79789
2026-04-23 05:30:00,4744.77541,4744.82403,4738.40678,4739.4945
2026-04-23 05:45:00,4739.49416,4741.38284,4737.90266,4740.15592
2026-04-23 06:00:00,4740.24222,4740.26012,4736.4286,4736.66455
2026-04-23 06:15:00,4736.58197,4737.56037,4734.72865,4736.95878
2026-04-23 06:30:00,4736.90588,4739.38134,4736.6919,4736.76892
2026-04-23 06:45:00,4736.91093,4740.90294,4736.67063,4739.78055
2026-04-23 07:00:00,4739.70626,4739.8922,4738.59852,4738.85682
2026-04-23 07:15:00,4738.75324,4739.04893,4738.59614,4738.8607
2026-04-23 07:30:00,4738.85353,4739.11433,4738.7457,4738.76409
2026-04-23 07:45:00,4738.79416,4739.08442,4738.60625,4738.97089
2026-04-23 08:00:00,4738.46657,4744.68273,4736.54941,4736.61854
2026-04-23 08:15:00,4736.54127,4737.93444,4732.44988,4732.89966
2026-04-23 08:30:00,4733.08639,4734.87969,4730.31803,4730.60118
2026-04-23 08:45:00,4730.57505,4731.64265,4726.38643,4726.38643
2026-04-23 09:00:00,4726.32695,4728.97388,4724.44003,4726.87779
2026-04-23 09:15:00,4726.89745,4730.06493,4726.38487,4727.57323
2026-04-23 09:30:00,4727.47821,4727.69614,4724.25426,4724.25426
2026-04-23 09:45:00,4724.55747,4729.52908,4724.05871,4728.59009
2026-04-23 10:00:00,4728.72789,4728.72789,4700.9445,4703.48056
2026-04-23 10:15:00,4703.28895,4740.85687,4695.45843,4740.85687
2026-04-23 10:30:00,4741.90284,4752.77812,4740.19281,4744.41118
2026-04-23 10:45:00,4744.46494,4751.39958,4744.28314,4746.76044
2026-04-23 11:00:00,4746.81391,4750.69645,4735.68824,4737.31027
2026-04-23 11:15:00,4737.3049,4737.41483,4728.60773,4729.93736
2026-04-23 11:30:00,4729.78347,4736.40637,4727.14608,4733.11338
2026-04-23 11:45:00,4733.06276,4736.56777,4723.59,4723.63259
2026-04-23 12:00:00,4723.67477,4724.17809,4708.4047,4708.4047
2026-04-23 12:15:00,4708.59228,4717.82646,4705.61021,4714.68907
2026-04-23 12:30:00,4715.10827,4716.47568,4701.99333,4703.03817
2026-04-23 12:45:00,4702.93634,4707.32185,4698.09733,4700.08827
2026-04-23 13:00:00,4700.12194,4707.25986,4700.05522,4702.08331
2026-04-23 13:15:00,4701.95119,4704.76197,4698.66626,4702.92596
2026-04-23 13:30:00,4703.00377,4707.73141,4701.14894,4705.12888
2026-04-23 13:45:00,4704.99155,4708.12941,4702.71924,4704.31733
2026-04-23 14:00:00,4704.31056,4706.07896,4700.69954,4705.70314
2026-04-23 14:15:00,4705.75445,4706.4971,4703.18448,4705.25243
2026-04-23 14:30:00,4705.1517,4706.51522,4701.38799,4701.96387
2026-04-23 14:45:00,4701.97067,4705.85307,4699.76934,4704.17535
2026-04-23 15:00:00,4704.09508,4710.18083,4704.09508,4708.28988
2026-04-23 15:15:00,4708.25834,4709.17445,4705.08708,4706.2184
2026-04-23 15:30:00,4707.24939,4707.35838,4694.39255,4702.25858
2026-04-23 15:45:00,4702.39759,4714.43767,4702.24876,4713.98768
2026-04-23 16:00:00,4713.9631,4718.42124,4710.59878,4711.46552
2026-04-23 16:15:00,4711.54841,4715.22662,4708.96431,4712.22879
2026-04-23 16:30:00,4712.12135,4717.88239,4710.66408,4716.34496
2026-04-23 16:45:00,4716.07838,4720.75191,4711.48405,4713.82349
2026-04-23 17:00:00,4713.65229,4714.40432,4708.50538,4711.25688
2026-04-23 17:15:00,4711.40181,4713.78945,4704.76735,4706.39294
2026-04-23 17:30:00,4705.99429,4714.7934,4704.15013,4712.12749
2026-04-23 17:45:00,4712.72205,4719.955,4712.00522,4719.35219
2026-04-23 18:00:00,4718.97591,4724.68314,4718.10104,4719.19382
2026-04-23 18:15:00,4719.0656,4721.9989,4713.93007,4717.24729
2026-04-23 18:30:00,4717.57611,4717.57611,4705.45004,4705.45004
2026-04-23 18:45:00,4704.92978,4707.09356,4701.86202,4704.92098
2026-04-23 19:00:00,4704.81889,4705.43949,4696.02602,4697.17128
2026-04-23 19:15:00,4697.29154,4702.77852,4695.94462,4700.80732
2026-04-23 19:30:00,4700.48943,4702.34241,4699.78334,4700.53502
2026-04-23 19:45:00,4700.3504,4701.48954,4696.25435,4696.61382
2026-04-23 20:00:00,4696.40062,4700.91081,4684.94383,4688.06864
2026-04-23 20:15:00,4687.58595,4692.26389,4685.662,4688.71777
2026-04-23 20:30:00,4688.13226,4698.96273,4685.47807,4690.91344
2026-04-23 20:45:00,4691.0474,4699.26251,4689.23727,4696.76581
2026-04-23 21:00:00,4696.75774,4699.73771,4696.56944,4699.2511
2026-04-23 21:15:00,4699.53638,4703.21106,4695.56111,4699.96583
2026-04-23 21:30:00,4699.71273,4705.82934,4695.9701,4704.7712
2026-04-23 21:45:00,4704.75782,4720.37864,4704.75782,4719.35121
2026-04-23 22:00:00,4719.5952,4736.07301,4719.20717,4730.30901
2026-04-23 22:15:00,4730.4094,4734.90804,4726.61613,4732.2707
2026-04-23 22:30:00,4731.94198,4742.44391,4731.94198,4740.09219
2026-04-23 22:45:00,4740.18198,4744.30754,4730.18444,4740.3989
2026-04-23 23:00:00,4740.43409,4740.45982,4726.18673,4728.12709
2026-04-23 23:15:00,4728.08257,4730.25927,4726.46283,4727.97236
2026-04-23 23:30:00,4727.92091,4734.42066,4725.19508,4734.39248
2026-04-23 23:45:00,4734.65645,4740.43007,4725.76808,4727.25182
2026-04-24 00:00:00,4727.47291,4727.47291,4718.92538,4723.48115
2026-04-24 00:15:00,4723.67938,4735.8078,4723.46975,4731.87692
2026-04-24 00:30:00,4731.85692,4734.3844,4726.1983,4731.00834
2026-04-24 00:45:00,4730.75672,4735.63014,4729.33212,4734.09136
2026-04-24 01:00:00,4734.10287,4734.20354,4726.70109,4731.70978
2026-04-24 01:15:00,4731.76331,4739.83371,4730.4455,4734.9988
2026-04-24 01:30:00,4734.39998,4734.97054,4729.92998,4731.31904
2026-04-24 01:45:00,4731.151,4731.34965,4716.0991,4720.65503
2026-04-24 02:00:00,4720.57805,4721.34604,4717.64184,4719.59071
2026-04-24 02:15:00,4719.72781,4724.52278,4719.5651,4723.19432
2026-04-24 02:30:00,4723.08318,4738.56607,4722.91071,4733.99846
2026-04-24 02:45:00,4734.05901,4736.41807,4732.44959,4733.02111
2026-04-24 03:00:00,4732.97291,4734.04441,4707.91646,4715.31976
2026-04-24 03:15:00,4715.26954,4719.56706,4706.77768,4708.83328
2026-04-24 03:30:00,4708.49609,4712.83329,4678.37902,4678.37902
2026-04-24 03:45:00,4677.83458,4709.47243,4668.50627,4709.08712
2026-04-24 04:00:00,4709.04839,4719.15924,4708.98474,4714.55956
2026-04-24 04:15:00,4714.44,4715.95102,4711.99007,4714.12547
2026-04-24 04:30:00,4713.78382,4719.89984,4706.89528,4711.12134
2026-04-24 04:45:00,4711.04025,4711.29331,4702.34508,4702.34508
2026-04-24 05:00:00,4702.43206,4702.43206,4694.00201,4696.4185
2026-04-24 05:15:00,4696.49836,4701.93925,4696.38599,4699.95391
2026-04-24 05:30:00,4699.89637,4700.57847,4691.08341,4692.5735
2026-04-24 05:45:00,4692.81431,4699.46276,4692.55762,4697.2355
2026-04-24 06:00:00,4697.56616,4698.12699,4689.25091,4691.34322
2026-04-24 06:15:00,4691.03051,4692.52531,4686.3101,4689.54514
2026-04-24 06:30:00,4689.56035,4691.90097,4688.34231,4691.19575
2026-04-24 06:45:00,4691.06405,4693.97402,4689.01239,4693.67161
2026-04-24 07:00:00,4693.68565,4694.60342,4693.55568,4693.98547
2026-04-24 07:15:00,4693.89117,4694.16319,4693.7944,4693.96771
2026-04-24 07:30:00,4693.89249,4694.51692,4693.37356,4693.85534
2026-04-24 07:45:00,4693.87839,4694.18162,4693.63914,4693.97499
2026-04-24 08:00:00,4693.71401,4700.92449,4693.71401,4697.77188
2026-04-24 08:15:00,4697.62428,4697.73958,4691.41279,4693.29834
2026-04-24 08:30:00,4693.15021,4696.11921,4691.44116,4693.1382
2026-04-24 08:45:00,4693.24925,4694.91024,4690.71454,4692.95915
2026-04-24 09:00:00,4692.9542,4695.59692,4690.4205,4691.7417
2026-04-24 09:15:00,4691.66672,4694.84281,4686.90533,4694.27572
2026-04-24 09:30:00,4694.27094,4699.60078,4693.96015,4697.34902
2026-04-24 09:45:00,4697.30994,4698.69574,4691.96633,4693.91667
2026-04-24 10:00:00,4693.74934,4699.35375,4691.77567,4697.50447
2026-04-24 10:15:00,4697.49534,4705.06202,4697.48215,4705.00856
2026-04-24 10:30:00,4704.76267,4707.55389,4701.83319,4702.24843
2026-04-24 10:45:00,4702.24576,4705.10089,4698.33297,4705.10089
2026-04-24 11:00:00,4705.14901,4709.30929,4695.738,4709.08984
2026-04-24 11:15:00,4709.1907,4711.17216,4700.26846,4700.36181
2026-04-24 11:30:00,4700.36009,4700.46656,4691.52737,4691.52737
2026-04-24 11:45:00,4691.49802,4699.61919,4691.43252,4699.61919
2026-04-24 12:00:00,4699.47771,4699.59271,4690.23359,4693.20178
2026-04-24 12:15:00,4693.21313,4695.19493,4682.94369,4683.87935
2026-04-24 12:30:00,4683.68747,4691.56465,4682.1532,4682.79412
2026-04-24 12:45:00,4682.85514,4683.48209,4674.38723,4677.06769
2026-04-24 13:00:00,4677.05552,4677.47784,4669.32159,4670.15206
2026-04-24 13:15:00,4669.90686,4677.79551,4669.90686,4675.3094
2026-04-24 13:30:00,4675.3214,4678.13772,4673.11722,4676.013
2026-04-24 13:45:00,4676.11634,4676.78,4672.60641,4672.6575
2026-04-24 14:00:00,4672.43741,4674.49197,4668.8399,4671.18601
2026-04-24 14:15:00,4671.2441,4671.28747,4659.87042,4660.08218
2026-04-24 14:30:00,4659.98111,4668.91648,4658.8598,4667.44286
2026-04-24 14:45:00,4667.33649,4676.49645,4667.33649,4674.18852
2026-04-24 15:00:00,4674.42325,4677.38835,4670.46751,4673.6019
2026-04-24 15:15:00,4673.69336,4678.16695,4672.28607,4677.10225
2026-04-24 15:30:00,4677.17044,4686.61747,4677.09447,4683.40066
2026-04-24 15:45:00,4683.317,4686.40747,4681.22171,4686.40747
2026-04-24 16:00:00,4686.5708,4686.5708,4681.34358,4682.3042
2026-04-24 16:15:00,4682.22586,4682.3222,4671.29944,4671.29944
2026-04-24 16:30:00,4671.60997,4676.15546,4671.27534,4674.15628
2026-04-24 16:45:00,4674.10638,4676.24462,4667.75025,4672.69005
2026-04-24 17:00:00,4672.6434,4680.84274,4671.93721,4680.7314
2026-04-24 17:15:00,4680.65963,4684.88639,4678.85505,4684.44913
2026-04-24 17:30:00,4684.37152,4686.251,4682.78293,4685.41335
2026-04-24 17:45:00,4685.12985,4694.99362,4685.12985,4694.99362
2026-04-24 18:00:00,4694.90287,4695.03241,4687.33514,4687.53612
2026-04-24 18:15:00,4687.55607,4696.11526,4687.51319,4687.85247
2026-04-24 18:30:00,4687.79763,4689.75736,4685.7356,4688.1757
2026-04-24 18:45:00,4688.04092,4691.99077,4688.04092,4690.28468
2026-04-24 19:00:00,4689.98857,4695.96635,4689.98857,4694.87253
2026-04-24 19:15:00,4694.84133,4696.60888,4683.70152,4683.72766
2026-04-24 19:30:00,4683.77292,4687.4839,4680.47432,4685.45562
2026-04-24 19:45:00,4685.34499,4686.52173,4679.55638,4682.26585
2026-04-24 20:00:00,4682.36751,4685.05988,4680.89641,4681.47495
2026-04-24 20:15:00,4681.62785,4687.8414,4680.57645,4684.02514
2026-04-24 20:30:00,4683.98945,4684.06014,4675.88689,4679.76537
2026-04-24 20:45:00,4679.50191,4680.97635,4676.91255,4678.32631
2026-04-24 21:00:00,4678.23438,4702.47513,4678.23438,4697.70547
2026-04-24 21:15:00,4697.5448,4715.3169,4691.49198,4713.6797
2026-04-24 21:30:00,4713.49013,4715.71402,4706.62766,4706.73883
2026-04-24 21:45:00,4706.52073,4707.77051,4703.86488,4707.77051
2026-04-24 22:00:00,4707.84951,4709.66446,4704.23573,4708.95019
2026-04-24 22:15:00,4708.92749,4710.92906,4705.87239,4709.85602
2026-04-24 22:30:00,4709.76124,4710.01344,4699.33115,4699.93216
2026-04-24 22:45:00,4699.56941,4701.29725,4690.23872,4700.70847
2026-04-24 23:00:00,4700.67532,4704.69624,4696.55169,4703.70524
2026-04-24 23:15:00,4703.61798,4704.8055,4693.75931,4696.24312
2026-04-24 23:30:00,4696.11796,4708.6017,4689.10376,4707.9457
2026-04-24 23:45:00,4707.82036,4715.51846,4706.00625,4711.87632
2026-04-25 00:00:00,4711.87672,4738.07678,4708.96519,4733.9705
2026-04-25 00:15:00,4734.72206,4734.72206,4722.70412,4726.43891
2026-04-25 00:30:00,4726.23107,4732.73308,4725.04456,4731.82801
2026-04-25 00:45:00,4731.60892,4731.80284,4724.74592,4725.3438
2026-04-25 01:00:00,4725.15765,4726.63789,4718.85093,4721.29579
2026-04-25 01:15:00,4721.25758,4726.03395,4719.04649,4721.48336
2026-04-25 01:30:00,4721.28274,4724.11664,4717.35482,4718.84951
2026-04-25 01:45:00,4721.09604,4742.65975,4718.15874,4726.32501
2026-04-25 02:00:00,4726.60287,4730.16922,4721.39373,4722.15519
2026-04-25 02:15:00,4721.86851,4725.50487,4720.02978,4723.80224
2026-04-25 02:30:00,4723.9625,4726.19168,4720.0595,4722.08794
2026-04-25 02:45:00,4722.30521,4727.63301,4721.37257,4727.19763
2026-04-25 03:00:00,4727.12153,4729.88799,4726.97226,4727.23984
2026-04-25 03:15:00,4727.25886,4728.46931,4723.21993,4724.70459
2026-04-25 03:30:00,4725.15686,4725.15686,4719.90663,4722.40947
2026-04-25 03:45:00,4722.32105,4725.34584,4721.21514,4723.71384
2026-04-25 04:00:00,4723.64156,4724.64244,4720.39217,4723.39131
2026-04-25 04:15:00,4723.22506,4724.02153,4717.77022,4718.0708
2026-04-25 04:30:00,4718.12344,4720.49216,4716.58145,4718.36661
2026-04-25 04:45:00,4718.43018,4723.24556,4717.57215,4722.84164
2026-04-25 05:00:00,4722.8237,4726.03788,4721.33212,4722.50334
2026-04-25 05:15:00,4722.55943,4723.02945,4717.28509,4718.83919
2026-04-25 05:30:00,4718.83012,4720.82313,4715.88558,4716.67556
2026-04-25 05:45:00,4716.56059,4717.73081,4713.3751,4717.22661
2026-04-25 06:00:00,4717.07141,4717.21158,4705.57141,4706.27594
2026-04-25 06:15:00,4706.08864,4709.32111,4705.57436,4708.40978
2026-04-25 06:30:00,4708.3699,4709.84145,4705.86581,4706.73084
2026-04-25 06:45:00,4706.79339,4709.77821,4706.74499,4709.65804
2026-04-25 07:00:00,4709.55559,4709.77324,4708.44615,4708.56404
2026-04-25 07:15:00,4708.51954,4708.7251,4708.45474,4708.48542
2026-04-25 07:30:00,4708.5179,4708.72411,4708.45279,4708.52871
2026-04-25 07:45:00,4708.51202,4708.70852,4708.44599,4708.60286
2026-04-25 08:00:00,4708.50139,4708.70952,4708.44207,4708.57804
2026-04-25 08:15:00,4708.51497,4708.72553,4708.45551,4708.49169
2026-04-25 08:30:00,4708.51825,4708.7213,4708.4515,4708.51377
2026-04-25 08:45:00,4708.51462,4708.71962,4708.45958,4708.61217
2026-04-25 09:00:00,4708.5209,4708.71812,4708.44617,4708.58962
2026-04-25 09:15:00,4708.51018,4708.7207,4708.45121,4708.50237
2026-04-25 09:30:00,4708.51824,4708.71892,4708.43723,4708.4832
2026-04-25 09:45:00,4708.4996,4708.717,4708.45588,4708.59973
2026-04-25 10:00:00,4708.51998,4708.72386,4708.44635,4708.59174
2026-04-25 10:15:00,4708.49846,4708.71526,4708.4402,4708.50876
2026-04-25 10:30:00,4708.50822,4708.71404,4708.44661,4708.47471
2026-04-25 10:45:00,4708.50236,4708.71617,4708.45712,4708.58145
2026-04-25 11:00:00,4708.51768,4708.72125,4708.44929,4708.60058
2026-04-25 11:15:00,4708.49794,4708.70912,4708.43748,4708.5257
2026-04-25 11:30:00,4708.50886,4708.71221,4708.43793,4708.4679
2026-04-25 11:45:00,4708.50256,4708.70548,4708.4484,4708.5563
2026-04-25 12:00:00,4708.51149,4708.71705,4708.43943,4708.61806
2026-04-25 12:15:00,4708.51148,4708.72419,4708.45496,4708.5543
2026-04-25 12:30:00,4708.52053,4708.72421,4708.45527,4708.4794
2026-04-25 12:45:00,4708.51543,4708.72053,4708.45569,4708.54775
2026-04-25 13:00:00,4708.51912,4708.73003,4708.44855,4708.60409
2026-04-25 13:15:00,4708.49717,4708.70379,4708.43374,4708.55278
2026-04-25 13:30:00,4708.50205,4708.70655,4708.45121,4708.46711
2026-04-25 13:45:00,4708.50128,4708.71506,4708.43532,4708.51065
2026-04-25 14:00:00,4708.50095,4708.70236,4708.44956,4708.60107
2026-04-25 14:15:00,4708.49921,4708.7143,4708.43727,4708.59282
2026-04-25 14:30:00,4708.52362,4708.71243,4708.44697,4708.48602
2026-04-25 14:45:00,4708.51158,4708.72172,4708.43956,4708.48967
2026-04-25 15:00:00,4708.49699,4708.71299,4708.44025,4708.58354
2026-04-25 15:15:00,4708.49209,4708.71403,4708.44496,4708.59667
2026-04-25 15:30:00,4708.51254,4708.71635,4708.45709,4708.5088
2026-04-25 15:45:00,4708.52047,4708.7196,4708.45162,4708.50166
2026-04-25 16:00:00,4708.5211,4708.71838,4708.44859,4708.5907
2026-04-25 16:15:00,4708.51385,4708.72063,4708.45113,4708.61489
2026-04-25 16:30:00,4708.52039,4708.71647,4708.45727,4708.50455
2026-04-25 16:45:00,4708.50296,4708.71425,4708.4394,4708.48045
2026-04-25 17:00:00,4708.50909,4708.73111,4708.44859,4708.55804
2026-04-25 17:15:00,4708.49736,4708.71527,4708.44028,4708.61377
2026-04-25 17:30:00,4708.51166,4708.7008,4708.44691,4708.51994
2026-04-25 17:45:00,4708.5008,4708.71834,4708.43757,4708.48456
2026-04-25 18:00:00,4708.51848,4708.72138,4708.45154,4708.55591
2026-04-25 18:15:00,4708.51412,4708.7196,4708.45094,4708.62506
2026-04-25 18:30:00,4708.52165,4708.7178,4708.45098,4708.53856
2026-04-25 18:45:00,4708.50035,4708.72275,4708.45116,4708.48651
2026-04-25 19:00:00,4708.52056,4708.7143,4708.43938,4708.52112
2026-04-25 19:15:00,4708.49825,4708.70131,4708.43967,4708.61368
2026-04-25 19:30:00,4708.51234,4708.7153,4708.44403,4708.56975
2026-04-25 19:45:00,4708.51287,4708.72422,4708.45615,4708.48903
2026-04-25 20:00:00,4708.51783,4708.72115,4708.45562,4708.50577
2026-04-25 20:15:00,4708.5011,4708.70298,4708.4485,4708.61368
2026-04-25 20:30:00,4708.51691,4708.72179,4708.45386,4708.59075
